participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,target
11,6,0,0,16.663,16663,4.27,-1.8,9.15,10.2565,0.0545,-1.0963,-0.5018,-38.31,-10.25,55.5,5.5663,2.2921,5.9028,8.4309,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,16.784,16784,5.52,-1.96,7.53,9.5401,-0.2542,-0.2487,0.0993,-34.75,-11.88,59.69,5.5602,1.7318,6.1172,8.446,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,16.946,16946,6.88,-1.64,7.23,10.1142,-0.4036,0.6469,-0.7887,-37.56,-7.69,55.0,5.7341,1.2874,6.2639,8.5891,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,17.067,17067,7.29,0.54,6.48,9.7686,-0.3742,-0.0022,0.6741,-41.81,1.25,49.0,5.9391,1.1889,6.2924,8.7339,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,17.195,17195,1.41,0.12,7.06,7.2004,-0.589,-0.2803,-1.8599,-37.69,2.31,51.94,5.3423,1.0481,6.3935,8.3974,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,17.315,17315,7.23,3.37,5.87,9.9039,-0.8225,1.8893,-1.3832,-43.69,18.25,41.06,5.591,1.3541,6.3245,8.5494,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,17.436,17436,8.83,4.66,5.44,11.3701,-0.5803,1.1519,-1.0047,-47.69,38.69,30.25,6.0179,1.7897,6.208,8.8293,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,17.557,17557,8.49,6.52,4.79,11.7275,-0.528,0.1734,-1.6417,-43.19,53.13,20.25,6.3436,2.413,6.0211,9.0729,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,17.678,17678,5.47,6.81,4.3,9.7359,-0.5716,-0.4571,-1.3406,-34.13,60.06,12.69,6.2285,2.9924,5.7943,9.0179,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,17.799,17799,3.0,9.14,3.42,10.2096,-0.3382,0.384,-2.1948,-24.0,65.75,3.94,5.8031,3.8025,5.4814,8.842,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,17.961,17961,4.61,10.04,2.18,11.2608,-0.2705,0.2858,-1.6253,-18.81,72.88,354.94,5.6459,4.6245,5.0464,8.8729,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,18.087,18087,3.79,9.33,3.05,10.5221,-0.4985,-0.3872,0.1342,-13.75,74.63,349.81,5.4013,5.2445,4.7833,8.9196,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,18.208,18208,0.83,9.05,2.74,9.492,-0.5258,-0.0076,0.1244,-10.19,77.25,347.5,4.7989,5.746,4.5141,8.742,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,18.328,18328,1.11,9.34,2.01,9.6181,-0.36,0.7669,-0.5389,-8.38,80.56,342.56,4.3128,6.2196,4.1841,8.6481,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,18.449,18449,2.02,10.13,1.37,10.4199,0.1124,0.3218,-0.6316,-7.13,82.75,338.19,4.0107,6.7349,3.8133,8.717,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,18.57,18570,1.35,9.1,2.24,9.4684,-0.2258,-0.2869,1.1737,-6.5,82.38,337.31,3.6601,7.0466,3.606,8.7208,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,18.692,18692,0.9,9.96,1.41,10.0995,0.757,-0.1364,-1.0712,-7.81,81.38,340.56,3.2964,7.4305,3.3166,8.7794,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,18.813,18813,4.65,8.82,1.65,10.1063,-0.3229,-0.3785,1.681,-14.5,79.25,349.38,3.4747,7.6136,3.097,8.9236,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,18.979,18979,5.39,8.78,2.79,10.6735,0.5018,-0.3163,2.0606,-21.75,76.38,358.13,3.7271,7.7673,3.0565,9.1414,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,19.1,19100,4.2,8.82,3.15,10.2643,0.5443,-0.7112,1.4148,-28.63,69.56,7.94,3.7894,7.906,3.0688,9.2888,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,19.221,19221,5.85,7.31,3.68,10.0599,0.276,-0.4287,1.4955,-37.25,61.5,20.63,4.061,7.8275,3.1494,9.3637,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,19.342,19342,5.81,6.11,4.09,9.371,0.6796,-0.2869,1.0886,-42.19,54.13,27.5,4.2914,7.6011,3.2733,9.3225,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,19.463,19463,7.02,4.55,4.53,9.5133,0.0535,-0.2225,1.3297,-47.63,44.81,35.44,4.651,7.1991,3.4389,9.235,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,19.584,19584,8.22,4.59,4.33,10.3627,0.2771,-0.7887,0.4123,-50.13,36.31,43.5,5.1213,6.8553,3.5563,9.2666,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,19.705,19705,3.43,2.35,6.67,7.8598,0.3262,-0.3185,0.733,-45.44,28.63,44.38,4.8984,6.2616,3.9666,8.8846,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,19.831,19831,3.03,5.27,3.75,7.1426,-0.2411,-1.069,-0.7854,-42.81,29.69,44.81,4.6522,6.1309,3.9381,8.6452,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,19.993,19993,3.33,5.19,5.83,8.4861,-0.913,0.5476,-1.0537,-38.25,34.44,42.0,4.478,6.0069,4.1874,8.5831,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,6,0,0,20.114,20114,4.78,4.63,5.49,8.627,-0.1058,1.7191,-0.8454,-43.25,42.31,41.38,4.5178,5.8255,4.359,8.5643,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,20.235,20235,9.67,6.68,3.19,12.1782,-0.1145,1.2152,-0.684,-47.31,57.38,31.88,5.1967,5.9381,4.205,8.9414,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,20.356,20356,5.23,6.21,4.31,9.192,-0.0218,-0.1374,-1.5315,-41.44,61.88,23.88,5.2011,5.9739,4.2188,8.9743,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,20.477,20477,4.93,7.27,2.61,9.1635,-0.4014,1.2632,-0.5716,-36.56,69.0,15.38,5.1654,6.1447,4.0068,8.9718,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,20.603,20603,5.92,8.53,1.66,10.5149,-0.0175,0.3054,-1.3439,-33.63,76.19,7.69,5.2648,6.459,3.6976,9.1164,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,20.725,20725,5.08,7.7,2.19,9.4812,-0.649,0.4767,-0.7636,-26.56,79.13,359.38,5.2405,6.6226,3.4989,9.1413,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,20.845,20845,3.9,10.16,0.8,10.9122,0.0851,0.0065,-0.6207,-21.19,83.44,353.69,5.0638,7.0887,3.1433,9.2613,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,21.007,21007,3.88,7.78,2.37,9.0111,-0.6076,-0.0164,-0.2825,-14.81,81.81,346.63,4.9078,7.1798,3.0414,9.2134,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,21.128,21128,2.54,9.42,1.8,9.9211,0.2607,-0.2956,-0.0818,-11.38,83.63,345.25,4.5958,7.475,2.8778,9.2347,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,21.255,21255,1.21,8.5,2.08,8.8341,-0.228,0.3643,0.9479,-12.88,83.06,347.63,4.1496,7.6101,2.7727,9.1006,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,21.376,21376,3.64,9.78,1.07,10.4901,0.5127,0.3109,0.9305,-17.88,84.38,349.31,4.0825,7.896,2.5483,9.247,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,21.497,21497,1.84,7.79,2.89,8.5101,0.8399,-0.721,0.3054,-19.56,78.38,352.0,3.787,7.882,2.5933,9.121,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,21.618,21618,2.22,9.51,2.21,10.0126,0.1418,-0.3022,0.889,-23.94,75.13,359.75,3.5805,8.0966,2.5428,9.2109,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,21.739,21739,6.28,7.57,2.17,10.0723,0.3076,0.5291,1.2828,-34.69,72.69,8.5,3.9362,8.0272,2.4937,9.2816,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,21.86,21860,6.53,6.86,3.0,9.9348,0.6523,-0.0295,0.8454,-40.06,68.75,10.81,4.278,7.8734,2.5604,9.3192,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,22.022,22022,7.47,5.65,3.23,9.9074,0.1571,-0.1364,1.3701,-48.88,60.81,20.5,4.6986,7.5804,2.6486,9.3035,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,22.147,22147,7.52,5.09,3.41,9.6998,0.1996,-0.1233,1.1148,-53.81,54.13,26.44,5.0704,7.2522,2.749,9.2661,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,22.268,22268,8.07,3.68,4.09,9.7671,0.1658,-0.1811,1.1606,-59.19,43.5,34.31,5.4657,6.7815,2.9257,9.1881,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,22.389,22389,9.14,2.91,4.34,10.5282,0.1974,-0.5072,1.0679,-62.0,29.94,41.94,5.9499,6.2713,3.1121,9.1878,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,22.51,22510,7.7,1.29,4.44,8.9815,0.2553,-0.6076,0.9828,-60.63,14.06,48.31,6.1805,5.6149,3.287,8.9739,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,22.631,22631,7.04,1.06,4.96,8.6768,0.3687,-0.0993,0.7799,-58.56,4.56,52.06,6.2938,5.0147,3.5075,8.7784,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,22.753,22753,8.28,-0.89,5.07,9.7496,0.348,0.2073,0.5312,-59.69,-6.31,56.31,6.5555,4.2366,3.7134,8.6436,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,22.874,22874,7.98,-1.21,5.36,9.6889,0.2094,-0.2313,0.4189,-59.0,-11.88,57.81,6.7432,3.5189,3.9304,8.5616,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,23.04,23040,7.92,-1.26,5.43,9.685,0.0316,-0.2956,0.5291,-55.13,-16.81,61.44,6.8983,2.8891,4.128,8.5425,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,23.161,23161,7.7,-1.82,5.43,9.5962,0.3403,0.3611,0.8628,-54.19,-23.31,64.56,7.0039,2.2686,4.2996,8.5257,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,23.281,23281,7.89,-3.25,4.81,9.7954,0.2825,-0.3425,0.8301,-51.31,-34.5,71.38,7.1207,1.5414,4.3668,8.4941,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,23.402,23402,6.82,-3.62,6.14,9.8649,0.0175,-0.7352,0.348,-45.63,-35.13,73.81,7.0811,0.8613,4.6005,8.4881,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,23.523,23523,6.43,-5.43,5.81,10.2267,0.2553,-0.1734,0.6938,-40.81,-39.13,77.69,6.9953,0.0322,4.7599,8.4612,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,23.644,23644,5.89,-3.78,5.81,9.096,0.0764,-0.0829,1.0668,-39.69,-38.75,78.31,6.8496,-0.4701,4.8982,8.4339,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,23.766,23766,5.36,-5.31,6.1,9.7024,0.0687,-0.3414,0.0338,-36.19,-41.75,81.75,6.6533,-1.1079,5.0566,8.4299,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,7,0,0,23.892,23892,5.15,-6.87,4.91,9.8908,0.1113,-0.2062,0.5836,-31.44,-44.94,85.75,6.4552,-1.8672,5.0373,8.3983,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,24.054,24054,7.65,-5.81,5.0,10.8295,0.108,1.0832,0.7669,-39.94,-41.69,74.44,6.6127,-2.3868,5.0324,8.6457,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,24.175,24175,5.97,-3.61,5.1,8.6419,-0.8083,-1.0014,-0.7221,-40.25,-36.63,74.94,6.528,-2.548,5.0413,8.6326,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,24.296,24296,3.15,-3.52,6.65,8.1569,-0.7341,-0.6294,-0.8999,-38.19,-24.0,67.31,6.0828,-2.676,5.2533,8.4711,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,24.417,24417,4.96,-0.37,5.91,7.7244,-1.1661,0.588,-1.585,-41.75,-9.13,59.81,5.9349,-2.3722,5.3398,8.3285,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,24.543,24543,7.02,2.06,6.56,9.8264,-0.9632,0.7439,-2.2591,-46.5,11.81,49.19,6.0779,-1.7881,5.5006,8.3901,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,24.665,24665,5.95,4.09,6.27,9.5626,-0.7101,0.6534,-1.8882,-45.13,34.0,35.69,6.061,-1.0135,5.602,8.3154,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,24.786,24786,6.2,6.76,4.65,10.284,-0.9436,0.6501,-1.5424,-40.69,50.75,25.56,6.0793,0.0108,5.4765,8.1824,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,24.906,24906,5.99,7.9,4.02,10.6982,-0.6087,0.396,-1.5173,-34.56,62.0,16.56,6.0676,1.0504,5.2846,8.1145,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,25.068,25068,4.08,9.32,2.84,10.5629,-0.492,0.4352,-1.3177,-23.69,72.13,1.5,5.8057,2.1401,4.9625,7.9317,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,25.189,25189,3.75,9.64,2.69,10.6878,-0.396,0.5629,-0.937,-16.94,76.56,351.0,5.5348,3.1284,4.663,7.8844,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,25.315,25315,3.75,9.78,1.83,10.633,-0.336,0.6141,-0.5258,-13.63,80.38,344.19,5.2996,4.0049,4.2897,7.9074,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,25.437,25437,2.63,10.12,1.47,10.559,0.1451,0.288,-0.3153,-10.44,82.0,337.13,4.9478,4.8107,3.9181,7.9357,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,25.557,25557,2.65,9.61,1.91,10.15,0.0742,-0.3512,-0.0447,-10.63,80.69,337.81,4.645,5.4432,3.6535,8.0344,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,25.678,25678,3.11,9.44,1.83,10.1062,0.0109,0.0742,2.0213,-16.44,80.13,344.94,4.4427,5.9698,3.4132,8.187,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,25.799,25799,5.76,8.65,2.22,10.6268,0.3665,0.1909,1.1497,-27.69,78.38,354.19,4.6163,6.323,3.256,8.4789,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,25.921,25921,6.49,7.77,2.5,10.428,0.216,-0.4821,1.2785,-35.69,74.06,2.75,4.8632,6.5137,3.1564,8.7202,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,26.083,26083,7.52,6.76,2.47,10.4091,-0.0098,0.2291,1.838,-46.0,68.81,14.88,5.2133,6.5462,3.0659,8.9124,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,26.208,26208,10.16,5.83,2.74,12.03,0.6185,-1.4792,0.6436,-52.56,58.94,24.06,5.8652,6.4518,3.023,9.2284,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,26.329,26329,3.22,4.22,6.61,8.4776,0.5389,-1.4835,0.2956,-44.31,38.63,29.38,5.5166,6.1577,3.4957,8.9761,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,26.45,26450,9.43,4.53,4.53,11.4003,0.3938,0.0971,1.1236,-48.5,30.19,37.13,6.0323,5.9432,3.632,9.2142,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,26.571,26571,6.28,1.69,6.96,9.5256,0.684,-0.9654,1.153,-46.44,16.56,41.56,6.0649,5.3827,4.0705,9.0734,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,26.692,26692,7.02,1.76,6.46,9.701,0.4854,-0.48,1.0668,-44.25,4.56,49.31,6.1908,4.9054,4.3854,9.0344,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,26.814,26814,5.43,-1.06,7.59,9.3924,0.8061,0.3131,1.6384,-42.63,-8.5,55.56,6.0905,4.1193,4.8077,8.785,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,26.935,26935,7.27,-3.19,6.34,10.16,0.7527,-0.0044,1.7791,-40.94,-25.56,66.63,6.246,3.1561,5.0096,8.6063,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,27.101,27101,4.05,-4.21,6.62,8.829,0.1898,-1.2065,0.528,-30.44,-32.19,71.94,5.9566,2.1854,5.2218,8.2173,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,27.222,27222,2.88,-4.66,6.67,8.6313,0.0109,-0.4931,0.8203,-23.31,-33.13,74.56,5.5512,1.2834,5.4126,7.8587,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,27.342,27342,1.91,-4.43,6.43,8.0385,-0.3349,-0.5018,-1.7148,-22.0,-30.56,71.75,5.0714,0.5305,5.5467,7.5343,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,8,0,0,27.463,27463,3.01,-3.46,7.12,8.4691,-0.4538,0.8748,0.0687,-26.5,-25.81,64.88,4.7997,0.0047,5.754,7.4931,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,27.584,27584,4.75,-2.72,6.82,8.7449,-0.7505,0.0327,-1.4879,-31.5,-20.31,63.75,4.7932,-0.3544,5.8945,7.6056,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,27.705,27705,3.16,-1.69,7.18,8.0246,-0.7341,1.0712,-0.9534,-37.06,-11.63,56.44,4.578,-0.5304,6.0639,7.6164,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,27.826,27826,6.64,1.55,5.9,9.0168,-0.8803,1.0657,-2.1631,-46.06,0.94,51.5,4.8497,-0.2562,6.0423,7.7521,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,27.949,27949,7.94,2.2,6.26,10.3475,-0.7199,0.5705,-1.5053,-49.44,17.75,42.94,5.2569,0.0674,6.071,8.031,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,28.114,28114,6.78,5.48,5.77,10.4543,-0.8225,0.2247,-1.8184,-43.63,42.38,30.38,5.4576,0.7807,6.0313,8.1714,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,28.234,28234,5.99,6.78,4.69,10.1904,-0.6054,0.9327,-1.4617,-38.69,55.25,20.75,5.5278,1.5712,5.8546,8.2037,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,28.355,28355,6.43,8.13,3.5,10.9404,-0.4407,0.7734,-1.5468,-33.38,65.88,9.63,5.6467,2.4355,5.5443,8.2798,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,28.476,28476,6.64,8.84,3.2,11.5098,-0.0742,-0.2258,-1.4606,-25.19,70.56,359.19,5.7776,3.2795,5.2354,8.4584,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,28.597,28597,2.57,8.03,4.07,9.3622,-0.0589,-0.624,-0.8279,-16.56,69.56,354.31,5.3549,3.9055,5.0818,8.3518,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,28.718,28718,3.43,9.12,2.36,10.0254,-0.6872,0.8563,0.2509,-16.13,73.25,353.19,5.1012,4.5926,4.7231,8.332,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,28.841,28841,6.27,11.12,1.59,12.8645,0.0687,-0.1854,-0.601,-17.0,77.31,351.13,5.2552,5.4527,4.3103,8.7137,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,28.965,28965,0.55,6.15,5.44,8.2291,0.7396,-1.0199,0.7167,-12.81,69.94,352.44,4.6352,5.5446,4.4591,8.4919,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,29.128,29128,3.93,10.92,2.19,11.8105,0.4723,-0.0262,0.3665,-18.44,73.44,359.44,4.5423,6.253,4.1601,8.7772,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,29.249,29249,1.97,6.23,4.88,8.1553,0.3305,-0.3971,0.5138,-21.13,66.25,3.56,4.2033,6.2499,4.255,8.6507,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,29.377,29377,4.71,9.02,2.92,10.5864,-0.0044,0.5727,0.9828,-26.81,66.63,8.44,4.2701,6.615,4.0791,8.8674,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,29.498,29498,6.5,6.39,4.16,10.0194,0.3,0.3611,1.3559,-35.81,64.63,14.06,4.5639,6.5853,4.0897,8.9957,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,29.618,29618,6.71,8.12,3.58,11.1254,0.6774,-1.2337,-0.1167,-36.75,59.81,16.63,4.8467,6.7875,4.0226,9.2597,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,29.739,29739,3.1,5.68,6.66,9.2859,0.4025,-1.0308,1.0396,-34.63,47.38,23.88,4.6166,6.6416,4.3701,9.1935,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,29.86,29860,7.91,4.19,4.39,9.9698,0.6763,1.0068,1.3984,-44.0,39.81,32.81,5.0505,6.3185,4.3727,9.1953,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,29.981,29981,6.32,3.73,5.96,9.4539,0.4996,-0.8945,0.4745,-45.5,32.81,33.94,5.2178,5.9774,4.5819,9.1624,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,30.144,30144,8.81,1.04,5.32,10.3441,0.3392,1.1028,1.6264,-50.25,19.06,45.0,5.6912,5.3268,4.6792,9.0917,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,30.269,30269,6.2,1.99,6.37,9.1092,0.4069,-1.1574,-0.2313,-49.63,15.94,44.88,5.7582,4.8871,4.902,9.0039,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,30.39,30390,8.05,1.55,7.23,10.9306,-0.1385,-0.1713,0.3752,-46.25,11.75,47.5,6.0602,4.4474,5.2087,9.1453,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,30.511,30511,7.42,-0.75,7.26,10.408,0.42,-0.0753,0.8934,-46.19,4.69,50.94,6.2394,3.7625,5.479,9.1163,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,30.632,30632,7.29,1.37,7.75,10.7277,0.2236,-1.0592,0.5029,-42.75,1.75,51.94,6.3779,3.4472,5.7783,9.2709,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,30.753,30753,5.09,-1.89,8.53,10.1114,0.8301,-0.204,2.3071,-36.88,-10.06,60.44,6.2081,2.7439,6.1409,9.1532,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,30.875,30875,5.18,-3.44,6.64,9.097,0.3807,-0.324,1.237,-32.69,-22.38,71.19,6.0727,1.929,6.2067,8.895,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
11,9,0,0,30.996,30996,3.88,-2.85,7.69,9.0727,-0.0589,-0.5978,0.6349,-27.63,-24.19,74.38,5.7837,1.2993,6.4021,8.7251,P011_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_01.csv,1
