participant,rep,equipment_code,exercise_code,target,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,rep_original
14,5,0,1,0,12.329,12329,1.21,6.59,-7.25,9.8719,-0.3196,0.0436,0.24,-5.81,140.88,246.38,1.0684,4.439,-7.7848,9.0249,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,6
14,5,0,1,0,12.451,12451,0.96,5.61,-7.94,9.7692,-0.4102,0.0654,-0.0076,-6.56,143.19,245.75,1.0541,4.5933,-7.8052,9.1176,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,6
14,6,0,1,0,12.575,12575,1.44,5.19,-7.67,9.3722,-0.4658,-0.0218,0.144,-7.25,146.56,245.13,1.1049,4.6719,-7.7874,9.1483,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,6
14,6,0,1,0,12.739,12739,1.63,4.38,-8.31,9.534,-0.769,0.0436,-0.0109,-7.13,152.38,244.81,1.1741,4.6335,-7.8563,9.1961,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,6
14,6,0,1,0,12.861,12861,0.37,3.38,-8.94,9.5648,-0.7494,0.0447,0.0196,-7.19,156.88,245.38,1.0682,4.4683,-7.9991,9.2245,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,6
14,6,0,1,0,12.986,12986,0.67,3.0,-9.92,10.3853,-0.8607,0.5269,0.1069,-4.88,162.81,245.13,1.0157,4.2748,-8.2522,9.349,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,6
14,6,0,1,0,13.107,13107,2.16,2.54,-9.51,10.0776,-0.4145,-0.5247,0.0993,-4.75,167.38,244.25,1.1665,4.0462,-8.418,9.4125,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,6
14,6,0,1,0,13.228,13228,0.01,1.21,-9.86,9.934,-0.444,0.192,0.1331,-6.69,170.19,243.38,1.0141,3.6725,-8.608,9.4134,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,6
14,6,0,1,0,13.349,13349,1.55,1.03,-10.69,10.8508,-0.6469,0.4516,-0.1058,-3.94,173.81,243.13,1.0847,3.3243,-8.8823,9.5458,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,6
14,6,0,1,0,13.47,13470,1.12,2.6,-12.55,12.8653,-0.1102,-0.1625,-0.0502,-2.88,177.0,244.0,1.0894,3.2288,-9.3656,9.9663,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,6
