participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,target, participant,rep_original,source_dataset
17,1,0,0,0.533,533,9.01,1.83,1.02,9.2504,0.1996,-0.3578,1.4497,-79.81,70.0,211.19,4.2546,7.1905,0.1509,8.3563,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,1,0,0,0.654,654,8.96,0.68,1.0,9.0412,0.3512,-0.3403,0.9305,-83.44,1.94,217.31,4.8747,6.3325,0.2628,7.9958,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,1,0,0,0.775,775,9.01,-1.19,1.76,9.2571,0.3218,-0.3163,0.8923,-80.69,-29.44,221.13,5.4196,5.3413,0.4601,7.6232,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,1,0,0,0.896,896,8.37,-2.12,1.87,8.8345,0.1865,-0.2018,0.8399,-75.44,-47.06,225.69,5.8084,4.3581,0.6459,7.2902,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,1,0,0,1.018,1018,8.33,-2.58,1.79,8.9022,0.0753,-0.1113,0.4571,-71.38,-54.75,229.25,6.1407,3.4438,0.7967,7.0854,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,1.182,1182,8.11,-3.28,2.22,9.0255,-0.1287,-0.0273,0.0022,-69.31,-57.0,231.31,6.4002,2.5578,0.9842,6.9623,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,1.305,1305,8.0,-2.44,1.85,8.566,-0.1713,0.1374,-0.3218,-69.94,-53.75,231.69,6.611,1.8992,1.0983,6.9655,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,1.426,1426,8.27,-2.53,2.4,8.9752,-0.1844,0.1124,-0.7799,-72.44,-48.0,229.94,6.8296,1.3155,1.2698,7.0701,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,1.547,1547,8.71,-0.66,1.82,8.9226,0.0033,0.1593,-1.1748,-77.38,-28.63,223.75,7.0774,1.0552,1.3423,7.2804,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,1.668,1668,8.77,0.47,1.74,8.9533,-0.1887,0.0404,-1.1836,-79.5,12.13,215.69,7.3004,0.9781,1.3947,7.4966,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,1.79,1790,8.8,2.01,1.65,9.1762,-0.1244,0.0905,-1.1694,-76.31,43.0,209.81,7.498,1.1141,1.4284,7.7138,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,1.916,1916,8.01,3.21,1.46,8.7519,-0.2302,0.24,-1.4541,-69.5,65.13,201.06,7.5655,1.3903,1.4325,7.8244,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,2.037,2037,8.16,5.88,0.84,10.0928,-0.0589,0.324,-1.4813,-60.5,77.44,191.44,7.6438,1.9819,1.3545,8.0119,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,2.204,2204,7.48,7.69,0.55,10.7419,0.144,0.012,-1.5479,-47.5,82.69,176.94,7.6223,2.7341,1.2484,8.1934,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,2.328,2328,5.47,7.91,0.85,9.6546,0.1811,-0.1974,-1.1879,-37.38,81.69,166.56,7.3386,3.4161,1.1959,8.1827,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,2.449,2449,3.8,8.0,1.19,8.9362,-0.0982,-0.0916,-1.0788,-29.69,81.44,159.5,6.8723,4.0202,1.1952,8.051,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,2.57,2570,3.6,9.4,0.89,10.1051,-0.2978,0.276,-0.6556,-24.5,83.69,154.38,6.4411,4.7291,1.1549,8.0738,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,2.691,2691,3.03,9.7,0.42,10.1709,-0.3218,0.2585,-0.9905,-18.94,87.0,147.63,5.9916,5.3841,1.0581,8.1245,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,2.812,2812,2.56,10.22,0.13,10.5366,0.1233,-0.1931,-0.8923,-12.94,87.81,141.56,5.5394,6.0214,0.9358,8.2352,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,2.934,2934,0.9,9.93,0.63,9.9906,0.3742,-0.42,-0.7996,-6.81,85.44,137.44,4.9281,6.5364,0.8955,8.2349,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,3.059,3059,-0.18,9.5,0.83,9.5379,-0.1004,-0.3611,-0.3785,-2.81,84.31,136.06,4.255,6.927,0.8869,8.1776,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,3.223,3223,0.13,10.56,0.95,10.6034,-0.0687,0.0305,-0.4734,0.06,85.63,134.44,3.7114,7.4057,0.8952,8.3319,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,3.344,3344,0.46,11.33,0.89,11.3742,0.0229,-0.0295,0.5978,-0.13,85.75,134.56,3.2829,7.9228,0.8945,8.6226,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,3.469,3469,1.14,10.52,0.89,10.619,0.0873,0.0196,1.4661,-7.56,85.31,142.31,3.0006,8.2651,0.8939,8.8382,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,3.59,3590,2.73,9.78,0.88,10.1919,0.0338,0.468,1.4399,-17.69,84.81,150.69,2.9649,8.4647,0.8921,9.0132,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,3.712,3712,4.44,9.16,0.42,10.188,-0.2967,0.5672,2.0639,-30.38,87.44,159.88,3.1593,8.5563,0.8299,9.1586,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,3.833,3833,6.68,7.79,-0.31,10.2666,-0.0175,0.0709,2.0289,-44.38,90.19,172.94,3.6232,8.4553,0.6797,9.224,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,1,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,3.954,3954,7.43,6.0,-0.12,9.5509,0.4658,-0.3742,1.6002,-56.63,86.25,184.75,4.1249,8.1318,0.5743,9.1362,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,4.075,4075,7.73,4.22,0.74,8.8379,0.3349,-0.2509,1.2446,-64.88,76.81,192.0,4.5999,7.6163,0.5961,8.9176,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,4.239,4239,8.94,2.34,1.15,9.3124,-0.0295,0.1004,1.6035,-76.88,61.81,204.0,5.1718,6.921,0.6691,8.6658,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,4.364,4364,9.41,0.74,0.96,9.4877,0.1036,-0.0153,1.5839,-84.19,0.88,214.56,5.7303,6.1065,0.7074,8.404,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,4.485,4485,8.8,-1.24,1.11,8.956,0.1931,-0.3709,1.2741,-78.13,-53.0,223.69,6.1348,5.1384,0.7605,8.0385,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,4.606,4606,7.88,-2.62,1.6,8.4569,0.3632,-0.3043,0.9807,-71.06,-60.81,228.56,6.3648,4.1161,0.8711,7.6296,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,4.727,4727,8.33,-3.75,1.79,9.3089,0.1996,-0.1036,0.7963,-64.63,-67.19,233.25,6.6238,3.0795,0.9922,7.3717,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,4.848,4848,7.44,-4.42,1.37,8.7617,0.1527,-0.12,0.8159,-59.5,-70.38,237.5,6.7313,2.0913,1.042,7.1253,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,2,0,0,4.969,4969,6.98,-5.69,1.75,9.1738,0.18,-0.0753,0.156,-56.13,-72.13,239.5,6.7641,1.0659,1.1353,6.941,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,5.091,5091,7.28,-5.08,1.78,9.0539,-0.0578,0.1265,-0.3316,-56.69,-71.88,238.94,6.8321,0.256,1.2202,6.9449,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,5.255,5255,7.37,-4.42,1.36,8.7007,-0.1865,0.1396,-0.4211,-59.25,-72.13,238.38,6.903,-0.3601,1.2387,7.0224,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,5.377,5377,8.01,-2.96,0.93,8.5899,0.1604,-0.0698,-1.549,-65.94,-67.25,231.5,7.0488,-0.7027,1.198,7.1844,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,5.498,5498,8.63,-1.24,1.42,8.8335,0.0305,-0.2694,-1.7475,-75.56,-46.75,218.5,7.2572,-0.7735,1.2272,7.4008,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,5.619,5619,8.67,0.45,1.87,8.8808,-0.2814,-0.2727,-1.4224,-78.06,-3.0,209.31,7.4434,-0.6123,1.3119,7.5829,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,5.74,5740,8.49,2.63,2.06,9.1236,-0.2618,0.1516,-1.6122,-74.06,40.56,200.06,7.5813,-0.1851,1.4105,7.7136,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,5.861,5861,8.7,3.99,1.55,9.696,-0.36,0.1167,-1.4388,-67.19,62.5,191.75,7.7287,0.3651,1.4289,7.8682,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,5.987,5987,8.62,6.56,1.54,10.9412,-0.024,-0.1767,-1.381,-58.19,70.75,183.31,7.8462,1.1814,1.4435,8.0648,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,6.11,6110,6.87,5.66,2.08,9.1411,-0.0447,-0.3796,-1.0254,-49.25,71.69,175.19,7.7175,1.7716,1.5274,8.0642,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,6.273,6273,5.17,7.95,2.19,9.7328,-0.1985,-0.0327,-1.0297,-38.81,73.81,166.75,7.3818,2.5858,1.6147,7.9865,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,6.395,6395,4.97,8.33,1.64,9.8377,-0.3011,0.1124,-0.9577,-32.69,77.25,160.69,7.064,3.3427,1.6181,7.9807,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,6.52,6520,4.52,9.82,1.27,10.8847,-0.0065,-0.1822,-0.8759,-27.06,78.94,155.81,6.7288,4.1962,1.5722,8.0843,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,6.641,6641,2.84,8.52,1.98,9.1965,0.0142,-0.3338,-0.9021,-19.94,78.0,150.13,6.2163,4.766,1.6259,8.0001,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,6.762,6762,1.7,10.09,1.32,10.317,-0.2629,-0.2313,-0.8083,-14.19,78.94,146.56,5.6212,5.4676,1.5856,8.0004,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,6.883,6883,1.28,9.96,1.36,10.1336,-0.1418,-0.0382,-0.5989,-9.38,80.25,142.5,5.0491,6.0596,1.5559,8.0395,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,7.004,7004,0.83,10.27,1.33,10.389,-0.2356,-0.1102,-0.5149,-5.56,81.75,139.31,4.4932,6.6144,1.5261,8.1405,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,7.125,7125,0.76,10.52,1.14,10.6088,-0.0491,-0.0436,-0.1942,-3.31,82.75,137.69,4.0012,7.129,1.4752,8.3072,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,7.292,7292,0.74,11.24,1.4,11.351,0.0949,-0.0251,0.612,-4.06,82.69,138.81,3.5715,7.6708,1.4653,8.5874,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,7.414,7414,1.71,11.01,1.89,11.3012,0.3196,0.1342,1.621,-12.13,81.06,146.56,3.3262,8.1108,1.5213,8.8973,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,7.535,7535,3.04,9.41,1.73,10.0391,0.348,0.709,2.2078,-25.69,78.88,157.0,3.2885,8.282,1.5488,9.0446,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,7.656,7656,5.88,7.75,1.31,9.816,-0.036,0.8814,2.1206,-41.38,79.81,167.19,3.63,8.2119,1.5173,9.1057,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,2,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,7.777,7777,7.57,6.29,-0.03,9.8423,0.1254,0.2923,2.402,-56.75,81.75,179.81,4.1492,7.9586,1.3134,9.0709,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,7.899,7899,8.15,3.87,0.29,9.0268,0.3774,-0.3425,1.6352,-69.88,72.44,191.94,4.6764,7.4199,1.1786,8.8494,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,8.024,8024,8.1,1.63,1.17,8.3448,0.2531,-0.0327,1.4617,-77.75,48.25,200.13,5.1275,6.6569,1.1774,8.4848,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,8.146,8146,9.33,0.01,1.21,9.4081,-0.1385,0.2509,1.4704,-82.94,-11.31,210.5,5.6813,5.781,1.1817,8.1911,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,8.309,8309,9.09,-1.36,0.84,9.2295,0.1134,-0.2738,1.5784,-73.0,-65.69,225.25,6.1305,4.84,1.1367,7.8931,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,8.435,8435,7.82,-3.32,1.49,8.6252,0.2913,-0.4941,0.9927,-64.5,-68.81,229.75,6.3531,3.7647,1.1833,7.479,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,8.556,8556,7.19,-4.51,1.87,8.691,0.3065,-0.3567,0.6261,-58.06,-69.31,228.69,6.4634,2.6743,1.2737,7.1098,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,8.678,8678,6.89,-4.82,1.86,8.6119,0.084,-0.0185,0.6294,-53.94,-70.38,228.94,6.5196,1.6868,1.351,6.8685,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,3,0,0,8.799,8799,6.69,-6.14,1.74,9.2457,0.0545,0.1745,0.8279,-48.81,-74.0,233.06,6.5421,0.6554,1.4023,6.7227,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,8.92,8920,6.43,-5.63,1.35,8.6524,0.0545,-0.2869,-0.3502,-47.5,-74.06,231.88,6.5273,-0.1729,1.3954,6.677,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,9.045,9045,6.5,-6.21,2.16,9.2455,0.0458,-0.1636,-0.3567,-49.44,-72.31,226.81,6.5237,-0.9684,1.4961,6.7628,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,9.167,9167,6.73,-4.92,1.88,8.546,-0.2116,-0.0578,-0.8585,-52.88,-68.75,221.25,6.5509,-1.4891,1.5467,6.8938,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,9.331,9331,8.32,-3.41,2.14,9.2428,-0.0109,-0.0894,-1.4115,-62.63,-59.69,209.56,6.784,-1.7422,1.6249,7.1902,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,9.453,9453,8.41,-1.55,2.18,8.8251,-0.0338,-0.3665,-1.5621,-69.56,-41.88,199.31,6.9983,-1.7169,1.698,7.4032,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,9.579,9579,8.75,0.39,2.75,9.1803,-0.0676,-0.4669,-1.922,-71.88,-6.88,187.5,7.2291,-1.4393,1.8367,7.5964,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,9.7,9700,8.04,2.24,3.55,9.0698,-0.3022,-0.5269,-1.561,-65.88,26.56,175.75,7.336,-0.9544,2.0624,7.6799,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,9.821,9821,7.54,4.59,4.06,9.7161,-0.3153,-0.2585,-1.693,-57.44,42.81,166.94,7.3628,-0.2238,2.3257,7.7247,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,9.942,9942,7.02,6.16,3.38,9.9323,-0.4985,-0.0229,-1.2708,-49.31,53.81,158.44,7.3177,0.6174,2.4646,7.7462,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,10.063,10063,6.64,7.3,3.21,10.3771,-0.3512,-0.276,-1.1999,-42.75,59.94,153.13,7.2284,1.498,2.5628,7.8142,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,10.184,10184,5.09,8.67,3.41,10.6163,-0.0851,-0.4516,-1.2872,-33.69,62.5,145.81,6.9466,2.4431,2.6745,7.8343,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,10.351,10351,3.41,8.25,3.65,9.6443,-0.3731,-0.4767,-0.6174,-24.38,64.31,141.0,6.4806,3.2083,2.803,7.7555,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,10.473,10473,2.44,8.72,3.37,9.6617,-0.2869,-0.3098,-0.9381,-18.13,66.56,137.13,5.9481,3.9346,2.8777,7.6904,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,10.594,10594,1.48,9.73,3.11,10.3216,-0.2782,-0.4549,-0.7985,-11.88,68.5,133.56,5.3593,4.6983,2.9083,7.6977,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,10.715,10715,0.49,9.7,3.3,10.2577,-0.2029,-0.528,-0.9054,-5.38,69.75,130.25,4.7177,5.3574,2.9599,7.7278,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,10.836,10836,-0.26,9.85,3.26,10.3787,-0.1571,-0.336,-0.2465,-0.69,70.88,128.56,4.0617,5.9494,2.9995,7.8032,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,10.957,10957,-0.11,9.72,3.17,10.2245,-0.1538,-0.0502,-0.1571,0.56,71.94,128.44,3.512,6.4463,3.022,7.9386,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,11.083,11083,-0.31,10.66,3.04,11.0893,-0.096,0.1134,0.6392,-0.19,72.94,128.94,3.0084,7.0015,3.0243,8.1987,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,11.205,11205,1.48,10.19,2.86,10.6867,0.1047,0.2236,1.4617,-9.06,72.69,137.0,2.807,7.4217,3.0027,8.4839,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,11.368,11368,2.9,9.25,3.04,10.1594,0.2913,0.5225,1.6755,-22.88,70.19,151.0,2.8192,7.6626,3.0076,8.7011,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,11.494,11494,4.88,8.29,2.85,10.033,0.1396,0.7134,1.9111,-35.5,68.69,159.69,3.0908,7.7453,2.9868,8.858,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,11.615,11615,7.35,6.39,2.4,10.0307,0.2563,0.5029,2.1402,-51.31,66.0,171.75,3.652,7.5667,2.9095,8.8914,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,3,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,11.737,11737,8.05,4.25,1.79,9.2773,0.5171,0.1876,1.861,-64.19,55.44,182.75,4.2316,7.1296,2.762,8.7388,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,4,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,11.858,11858,8.2,1.88,2.12,8.6758,0.4352,0.3447,1.4072,-73.06,36.13,190.25,4.7545,6.4379,2.6774,8.4392,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,4,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,11.979,11979,9.02,0.65,1.52,9.1702,0.0207,0.4385,1.6166,-79.06,-0.31,198.94,5.3166,5.6752,2.5249,8.1761,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,4,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,12.106,12106,9.56,-0.74,1.12,9.6538,0.1691,0.1724,1.2545,-76.81,-48.31,208.44,5.8758,4.8298,2.3397,7.9578,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,4,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
17,4,0,0,12.227,12227,8.43,-2.86,1.56,9.0376,0.1778,-0.3218,1.3603,-68.69,-64.38,216.0,6.2124,3.8165,2.237,7.6265,P017_Dumbbell_Concentration_Curls_Clean_0_01.csv,0,,4,Dumbbell_Concentration_Curls_Clean_resegmented_20260212_130501
